Date,Wallet,Network,Type,Tag,Amount,Token,USD Amount,USD Fee,Sender,Transfer From,Transfer To,Block,Hash,Contract
2020-12-29T22:52:10Z,Aragon Agent,Ethereum,IN,Secondary Sale :: LAND fee,187.5,MANA,15.06916125,4.026207556757813,0xb375e0c12bfa084d269dcbf412ea1d6b100aae5d,0xb375e0c12bfa084d269dcbf412ea1d6b100aae5d,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,11551693,0xe263c23b7116e4e504cfd666563edd4e29c1065f2d778e8293f48d215ae7ff7c,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
2020-12-29T21:17:11Z,Aragon Agent,Ethereum,IN,Secondary Sale :: Wearable L1 fee,1.25,MANA,0.100461075,5.5716520005029295,0x0442322e0ec41ed689568320d863c05f5e020888,0x0442322e0ec41ed689568320d863c05f5e020888,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,11551264,0xe256e357603be6a6d2d25617e237ce88b18ccab23a69074dde0164f0b8b1204b,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
2020-12-29T20:57:21Z,Aragon Agent,Ethereum,IN,Secondary Sale :: Wearable L1 fee,1.25,MANA,0.100461075,4.262348026634732,0x0442322e0ec41ed689568320d863c05f5e020888,0x0442322e0ec41ed689568320d863c05f5e020888,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,11551189,0x1925f83674b4abf95207e155be96aee7145b3958b986c1958316ec6be6c4a427,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
2020-12-29T17:30:40Z,Aragon Agent,Ethereum,IN,Secondary Sale :: Wearable L1 fee,85,MANA,6.8313531,7.293351494457179,0x6a724cc552840a84edd6d4897367a9571797a8c6,0x6a724cc552840a84edd6d4897367a9571797a8c6,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,11550263,0x64fb2792d3d451f084041ab8101b50c76b067b782be21717ffcd9e53787d4790,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
2020-12-28T18:54:35Z,Aragon Agent,Ethereum,IN,LAND fee :: BID,375,MANA,30.497249999999998,5.167197457392578,0x69c1310bb471e68a0307d903c1a7f999ccdb2aa0,0x69c1310bb471e68a0307d903c1a7f999ccdb2aa0,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,11544178,0x975245e622220ca0f4c926963c64e1b1892814a332723c3da254c53f86527f91,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
2020-12-28T17:58:22Z,Aragon Agent,Ethereum,IN,Secondary Sale :: ESTATE fee,2722.2,MANA,221.38563719999996,22.88117601967456,0x4c2d8b95c95c701966d380d8659cc18c9512d51f,0x4c2d8b95c95c701966d380d8659cc18c9512d51f,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,11543892,0x5194015962cbd381cee411749ef5c36d72d54ddf0db66faaeafd8aaf4410f6c1,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
2020-12-28T14:36:31Z,Aragon Agent,Ethereum,IN,Secondary Sale :: LAND fee,200,MANA,16.2652,5.901034167563965,0x202b38c2dd98f9549c5900eeba5c0839d9cd5893,0x202b38c2dd98f9549c5900eeba5c0839d9cd5893,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,11543032,0xf51154d2a3cc0d8206ca6813ae5c034f962cfaeaff88146ba99d9058926b775a,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
2020-12-28T14:17:29Z,Aragon Agent,Ethereum,IN,Secondary Sale :: LAND fee,200,MANA,16.2652,7.614237635566406,0x202b38c2dd98f9549c5900eeba5c0839d9cd5893,0x202b38c2dd98f9549c5900eeba5c0839d9cd5893,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,11542948,0xc7330fcfbcca44ea372a77ef9603f12c4ec7b01535a7bb0f5fa30556abb1020d,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
2020-12-28T10:56:36Z,Aragon Agent,Ethereum,IN,Secondary Sale :: LAND fee,200,MANA,16.2652,13.32491586224121,0xc5b4e3ed8b30bf691bfda2d1604080a6781d0fc3,0xc5b4e3ed8b30bf691bfda2d1604080a6781d0fc3,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,11542015,0x8369df062c6725eed90f11a7ea4dc89f2dca9854c84cba99abb2b165b20c042b,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
2020-12-28T10:56:36Z,Aragon Agent,Ethereum,IN,Secondary Sale :: LAND fee,200,MANA,16.2652,13.08697093612976,0xc5b4e3ed8b30bf691bfda2d1604080a6781d0fc3,0xc5b4e3ed8b30bf691bfda2d1604080a6781d0fc3,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,11542015,0x2dc06a138d0162198c44450c3b7d663679ad6f566a3fded69489474cd7e96853,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
2020-12-28T09:14:38Z,Aragon Agent,Ethereum,IN,Secondary Sale :: LAND fee,225,MANA,18.29835,5.547311902421546,0xaf0e126d11161fd002200e980103b78470e660e4,0xaf0e126d11161fd002200e980103b78470e660e4,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,11541536,0x3b69193ad7de317af990f18f6cf37771916831e41e1076fce10776ea752bc7cd,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
2020-12-28T03:19:47Z,Aragon Agent,Ethereum,IN,Secondary Sale :: NAME fee,9.7,MANA,0.7888621999999998,5.020377975885986,0xf556a0fb18130430c3699182259d15b47e043cd3,0xf556a0fb18130430c3699182259d15b47e043cd3,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,11539882,0x456ba1f81b0419d17c5257af7dbe5075415f26160b8cecde57d9390df1470d2e,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
2020-12-28T02:25:02Z,Aragon Agent,Ethereum,IN,Secondary Sale :: ESTATE fee,5625,MANA,457.45874999999995,8.574980642556152,0xd2e2432d838e912bc71716a48e9851fcf4bcf4f1,0xd2e2432d838e912bc71716a48e9851fcf4bcf4f1,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,11539647,0xdd9908a04e5d99203c549f8748dbf6b7f851016a61de21ee63aa31b43681a7f9,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
2020-12-27T12:01:49Z,Aragon Agent,Ethereum,IN,Secondary Sale :: LAND fee,825,MANA,67.05333525,9.649905299034177,0x0042000f3dde458bc95880565ad5a4981ff1122e,0x0042000f3dde458bc95880565ad5a4981ff1122e,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,11535703,0xac5cd23b21b7a28770c8a9c589b2b38d6778d4ce39d94340d0d826fdecb87249,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
2020-12-27T06:56:23Z,Aragon Agent,Ethereum,IN,Secondary Sale :: ESTATE fee,3450,MANA,280.4048565,7.291379172602637,0xd2e2432d838e912bc71716a48e9851fcf4bcf4f1,0xd2e2432d838e912bc71716a48e9851fcf4bcf4f1,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,11534322,0x0164b2eaaaf4fe7d4115cc70fddac19115907ee5c94954d3b08a8bcf6c63666c,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
2020-12-27T05:38:54Z,Aragon Agent,Ethereum,IN,Secondary Sale :: LAND fee,1600,MANA,130.042832,3.2306992020595704,0xd2e2432d838e912bc71716a48e9851fcf4bcf4f1,0xd2e2432d838e912bc71716a48e9851fcf4bcf4f1,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,11533971,0x3102c6aed4daf8358dcc82d5f9588099f54522f40609e6e0dafe973d10cd6489,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
2020-12-26T20:29:36Z,Aragon Agent,Ethereum,IN,OTHER,425,MANA,33.66929645,7.346049362765958,0xf7c7ae4609d8be8e6530fbf5e59303c41a84dee2,0xf7c7ae4609d8be8e6530fbf5e59303c41a84dee2,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,11531488,0x3ea18584c2d8a8843bccb6b670bbe85af999d75b36088b4be5aab27b03ad8fcd,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
2020-12-26T20:16:33Z,Aragon Agent,Ethereum,IN,Secondary Sale :: LAND fee,375,MANA,29.708202749999998,3.663146389567383,0xbad62c40c8d6e2be750615228b2c68b502076286,0xbad62c40c8d6e2be750615228b2c68b502076286,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,11531437,0x31e9ec3aa05037d1faa9c4b3636921017d6e6d583bbfd4ce51ff6546144e38db,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
2020-12-26T20:11:11Z,Aragon Agent,Ethereum,IN,Wearable L1 fee :: BID,105,MANA,8.31829677,6.4269201754969485,0x412d176e2240924d3e30580dc8c936f76c051a61,0x412d176e2240924d3e30580dc8c936f76c051a61,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,11531413,0xb8293c480a373769c11cff357ba41d20df0df204cf1a52e6dc926472e0b081b9,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
2020-12-26T20:07:23Z,Aragon Agent,Ethereum,IN,Secondary Sale :: LAND fee,312.5,MANA,24.756835625,3.925281175163086,0xbad62c40c8d6e2be750615228b2c68b502076286,0xbad62c40c8d6e2be750615228b2c68b502076286,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,11531392,0x9562e4edcebcae6fc358ddb24fdba2befdf788f8a70d8e2e8accd96ba7f31a88,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
2020-12-26T16:36:47Z,Aragon Agent,Ethereum,IN,Secondary Sale :: LAND fee,449.5,MANA,35.610232363,7.738421394744873,0x971d76497853303123ce25de7d198fd28b21f22b,0x971d76497853303123ce25de7d198fd28b21f22b,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,11530470,0x75ab0140b60dd4e482e01f66667522411396793e438c78f504b2050546685e4d,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
2020-12-26T14:37:26Z,Aragon Agent,Ethereum,IN,Secondary Sale :: ESTATE fee,900,MANA,71.2996866,6.572015380928417,0x67a363c8b17c9aacba2437ac70fcf4ab39ff7410,0x67a363c8b17c9aacba2437ac70fcf4ab39ff7410,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,11529905,0xb725a068c99ded5f2a84c199d9dec3887642836aeb7cf77124af518bd4c227e9,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
2020-12-26T08:53:23Z,Aragon Agent,Ethereum,IN,Secondary Sale :: Wearable L1 fee,75,MANA,5.94164055,3.8777606475585937,0x412d176e2240924d3e30580dc8c936f76c051a61,0x412d176e2240924d3e30580dc8c936f76c051a61,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,11528314,0x361519f526bb785df8e5ab214574f6875443880cb744d48f468841f08a7bc2e0,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
2020-12-26T05:04:54Z,Aragon Agent,Ethereum,IN,Secondary Sale :: LAND fee,222.2,MANA,17.6031004028,2.9013507347276626,0x7aac728a304478a145048ffcce2a9ccca78cd67d,0x7aac728a304478a145048ffcce2a9ccca78cd67d,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,11527273,0xe3e8c7ec9f226e4a665e7ea8252240a61c02012e3e6f65768105bb40a58fa2e6,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
2020-12-26T01:28:57Z,Aragon Agent,Ethereum,IN,Secondary Sale :: ESTATE fee,525,MANA,41.591483849999996,4.9561434149487305,0x971d76497853303123ce25de7d198fd28b21f22b,0x971d76497853303123ce25de7d198fd28b21f22b,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,11526288,0xaa7448d28443500d3000a367ba9441785ffc4ad5eb45f6a2821685f5123a390f,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
2020-12-25T22:13:08Z,Aragon Agent,Ethereum,IN,Secondary Sale :: ESTATE fee,1062.5,MANA,84.59208500000001,5.782570006376953,0x622f53d0ed07a0cc7ccb85237ba7d722a4c15784,0x622f53d0ed07a0cc7ccb85237ba7d722a4c15784,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,11525427,0xa0515d7e378a5e4b67d987f81d229b878c0336147dfdf23c5d717251cd9070f6,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
2020-12-25T19:11:07Z,Aragon Agent,Ethereum,IN,Secondary Sale :: Wearable L1 fee,3.75,MANA,0.2985603,2.1425351506567383,0xd5e9ef1cedad0d135d543d286a2c190b16cbb89e,0xd5e9ef1cedad0d135d543d286a2c190b16cbb89e,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,11524627,0x1e749352d853edbcaba22da672be109616ce469679b2cf322e2d0e8416905113,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
2020-12-25T18:36:50Z,Aragon Agent,Ethereum,IN,Secondary Sale :: LAND fee,250,MANA,19.904020000000003,2.9158371366855467,0x9d3bb66715db47f87fc70ed66cf2460b2121bdc0,0x9d3bb66715db47f87fc70ed66cf2460b2121bdc0,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,11524450,0x03ce94427bf1b0a9d70a47685d37438132cb86bba109391e6ecc6224ad1fc69b,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
2020-12-25T18:08:29Z,Aragon Agent,Ethereum,IN,Secondary Sale :: Wearable L1 fee,43.75,MANA,3.4832035,2.660962458829834,0x9d3bb66715db47f87fc70ed66cf2460b2121bdc0,0x9d3bb66715db47f87fc70ed66cf2460b2121bdc0,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,11524329,0xef822ea97506c9448ae617d756f5e6ced13f284aeff8a4480c2089f0017d7713,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
2020-12-25T14:10:26Z,Aragon Agent,Ethereum,IN,Secondary Sale :: LAND fee,200,MANA,15.923216000000002,4.798552473483398,0x2762c7fe932b8688508fff24ececbbca92a128c4,0x2762c7fe932b8688508fff24ececbbca92a128c4,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,11523245,0x722c2c5449021aa322d1eaa128782921311703ce02f4e8f7350044dc5e59600c,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
2020-12-25T14:08:40Z,Aragon Agent,Ethereum,IN,Secondary Sale :: LAND fee,200,MANA,15.923216000000002,5.374398618509765,0x2762c7fe932b8688508fff24ececbbca92a128c4,0x2762c7fe932b8688508fff24ececbbca92a128c4,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,11523238,0xed8eaed193883c5afdb3941203f697757874bf70515eb0f7b9284a2ddca2d634,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
2020-12-25T14:07:47Z,Aragon Agent,Ethereum,IN,Secondary Sale :: LAND fee,200,MANA,15.923216000000002,4.570049974746094,0x2762c7fe932b8688508fff24ececbbca92a128c4,0x2762c7fe932b8688508fff24ececbbca92a128c4,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,11523233,0x6837a397c272697759a7a0a311fc0d2c193c89626648a58675c8a1da7dac96c8,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
2020-12-25T14:05:13Z,Aragon Agent,Ethereum,IN,Secondary Sale :: LAND fee,200,MANA,15.923216000000002,4.950887472641601,0x2762c7fe932b8688508fff24ececbbca92a128c4,0x2762c7fe932b8688508fff24ececbbca92a128c4,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,11523220,0x8ab0d6f3db9df1924fe4b607dd0587910e12a20845405d81dc49d92f6c6ba1ac,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
2020-12-25T10:12:59Z,Aragon Agent,Ethereum,IN,Secondary Sale :: Wearable L1 fee,7.5,MANA,0.5971206,4.553112836946093,0x472e8cb4f2a099eaa76a53db99d3023e084c7b27,0x472e8cb4f2a099eaa76a53db99d3023e084c7b27,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,11522186,0xfeee4e98651782a79bd3267b002ac114876adadbad57691c5f28e9a1124c22cf,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
2020-12-25T10:11:44Z,Aragon Agent,Ethereum,IN,Secondary Sale :: LAND fee,350,MANA,27.865628,4.147576467513566,0x472e8cb4f2a099eaa76a53db99d3023e084c7b27,0x472e8cb4f2a099eaa76a53db99d3023e084c7b27,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,11522180,0xafe354e4cb4725f65707804c23404b413768e7eca63ff9634ac946c4cd1a474e,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
2020-12-25T10:11:44Z,Aragon Agent,Ethereum,IN,Secondary Sale :: LAND fee,300,MANA,23.884824000000002,4.147576467513566,0x472e8cb4f2a099eaa76a53db99d3023e084c7b27,0x472e8cb4f2a099eaa76a53db99d3023e084c7b27,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,11522180,0x862b815b99e12396886d7f281db71a085cf7c08863821817ee658cfc8c0abe89,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
2020-12-25T10:11:44Z,Aragon Agent,Ethereum,IN,Secondary Sale :: LAND fee,250,MANA,19.904020000000003,3.9290430638671876,0x472e8cb4f2a099eaa76a53db99d3023e084c7b27,0x472e8cb4f2a099eaa76a53db99d3023e084c7b27,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,11522180,0x48ca63ec15199978097837203eaca8073c036f0fa25af659119c970453f64b5f,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
2020-12-25T10:08:35Z,Aragon Agent,Ethereum,IN,Secondary Sale :: LAND fee,425,MANA,33.836834,6.324045169376953,0x472e8cb4f2a099eaa76a53db99d3023e084c7b27,0x472e8cb4f2a099eaa76a53db99d3023e084c7b27,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,11522168,0x4fee0e263148a6457db0f02f49cd17a6513f638e5f85fc5fd37a4b7f8bf911e6,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
2020-12-25T08:54:40Z,Aragon Agent,Ethereum,IN,Secondary Sale :: LAND fee,337.5,MANA,26.870427000000003,4.8727351522265625,0xaeca8d2587ad5a08c7a7aa87f22269051de99a87,0xaeca8d2587ad5a08c7a7aa87f22269051de99a87,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,11521802,0x1227eb57f1f6b88efc0cd5a8510e2c0d2e266699ff5bc41cbc1f2af3d09ba4c9,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
2020-12-25T08:04:37Z,Aragon Agent,Ethereum,IN,Secondary Sale :: LAND fee,321.25,MANA,25.576665700000003,6.70340156990625,0x9d3bb66715db47f87fc70ed66cf2460b2121bdc0,0x9d3bb66715db47f87fc70ed66cf2460b2121bdc0,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,11521571,0x76cac0afc75b1bb2c0f6affd4e39816a1c03d486775a40b4cc5de206cc5bc163,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
2020-12-25T04:11:49Z,Aragon Agent,Ethereum,IN,Secondary Sale :: LAND fee,200,MANA,15.923216000000002,4.712754708415283,0x3d69f002334b20e2777f78aca95014532960ca18,0x3d69f002334b20e2777f78aca95014532960ca18,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,11520516,0x35b4b93d8385dab21a1b1bc3ad2abeba3d268944c0f29b64bba33694960d7287,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
